GLD,QQQ,SPY,TLT
-0.0004928345355281749,0.01717285045547068,0.01924808736032202,-0.015333299655831523
0.0019106166939522051,0.00317064697202718,-0.0041540741432222195,0.004127334918777814
-0.001968455156468263,0.0027089873383652208,0.00038518363864326055,0.01058811653717906
0.011032995719469696,-0.00016357089294438687,-0.005715048726774641,0.0008010952393759929
0.006462217682632332,0.011992503617875627,0.006415195047503319,0.00012367003140600907
0.008419646377624934,0.008511225837051661,0.004603846289314761,-0.006834906985768052
-0.0034839130582626776,-0.02061589528430119,-0.02550895354460969,0.010725455223351998
-0.0006027175913517757,0.009519649773290562,0.010720633529333057,0.0028824509830602807
0.004463149702982783,-0.023614864282274994,-0.023751630076034758,0.010703639115465569
0.0005404803669293301,0.010906420219948476,0.014697963865205832,-0.0031468399276959325
0.004440918278166173,0.019601573680304796,0.01280927929904574,-0.004856084600130428
-0.004481089931769877,0.011671951116582147,0.007004671996597267,-0.0019432297647433705
0.0021606086958432247,0.006786569891790606,0.005507129133380584,0.0010416316172550122
0.005988741319838731,0.024584556290401682,0.01543738825635943,-0.004096514093169468
0.006310260659329048,-0.006888491070573988,-0.010313785919744745,0.014056049449192143
0.006211565862881185,0.013171614022415401,0.007648752546827842,-0.0039944903732069825
-0.0027044004055614135,0.00842331075162206,-0.005693098313961031,0.015922445952918585
-0.0025938951172596036,0.0068276537784695,0.01021034483701233,-0.005025427933917914
0.0012411575864292868,-0.020570689791875596,-0.008659150780646385,0.003306852990380804
0.004663568910189042,0.007078121658090852,0.012959453964815904,0.001438301369334427
0.0008813320073604025,0.002035590979237778,0.00918725849698343,-0.0046673869851942
-0.009451688651900159,-0.00682233987142411,-0.0032936119886614046,0.004749515213008815
0.008238009985450212,0.0011575887434993604,0.0028989425634318167,-0.0020945921449007088
0.004820170160796611,0.028370872658286084,0.008081658635555655,0.0024584000812959417
0.012050997596656066,-0.010420676999333134,0.0021275858484355314,0.0005988121773405908
0.015202340363078104,0.003522921993994954,0.0056919927069596365,0.0029883766969978076
0.008825301770064575,-0.026119959665056647,-0.011931654718090656,0.011681055935806706
0.008578870839228259,-0.009495861504040692,-0.0064402368089617745,-5.892486940628494e-05
0.019753770786684832,0.017843383501629617,0.0072924489907124634,-0.00371173960194493
0.00834113103275036,-0.012725026621381974,-0.006342609948764566,0.0069189118885855105
0.0075102306547618625,0.011525921423937158,0.012298956884697843,-0.0017028648941193048
-0.007400261112960993,0.0052355811139241926,-0.003568122656313122,0.00658845656528162
0.00908793109962347,0.017845526731687933,0.007902119420869047,-0.000643021692442014
0.0011325390830079218,0.013506745480443838,0.0069524907228926125,-0.005034937814286988
0.021277725496816835,0.0037119375344345507,0.0038623549970699944,0.009532187864780495
0.009283241730161151,0.0024782288725213597,0.006210969886094375,-0.008742520405690679
0.013274069532868138,0.013244868950174515,0.006684587777948003,0.005585901346480515
-0.01588530528005727,-0.011542417471094857,0.0007181481190381422,-0.006665741206757447
-0.003458957447482258,-0.004272832410779359,0.002988588710581608,-0.0044741439721843745
-0.05369440853432972,-0.0189412606431687,-0.008254386638850586,-0.011884854078366924
-0.004668202325739945,0.025151550800370792,0.013942231197965782,-0.009095318339385372
0.023618065792215592,0.002280711281166692,-0.0018075233051787487,-0.010689108491734323
-0.0043092158240957135,-0.0011744589616602408,2.943905644281486e-05,-0.003907108188494046
0.02169391289315903,0.01161097025629143,0.003176576935139064,0.0025125010546260818
0.009008003623491856,0.009625170699582242,0.0021605725634672446,0.0071522685830978094
-0.03156545548841261,-0.006727256344769228,-0.004164054087609337,-0.00625139199759972
0.006913929262821528,0.013871362713176572,0.0031134092522309142,0.009038982432513887
-0.008010905834894388,0.006930432217280735,0.0035476408159260675,0.005992786084505264
-0.005658401286623649,0.006244057541796355,0.010133471720323195,-0.001625539527363995
0.0012154763574758753,0.007862322277806921,0.003499154151798578,-0.007653226499288568
0.011808847672626355,0.021339224480630303,0.01002526535150583,-0.0038260599351317426
-0.011561927956646234,-0.003117043638070749,0.0021867781468636327,-0.01700896297304766
0.0173802350530341,0.005085016715049795,0.006459194958658543,-0.0007442629729170758
0.002386259791001155,0.008033529038727227,-0.003622389404268178,0.006641007362612195
0.0011902895553947967,0.017091862086258347,0.009418804528414482,0.011437982943896197
-0.013131628719242117,0.009468957951852763,0.014463912540087387,0.009520104692736009
-0.00810423703378893,-0.050700462807644175,-0.0344143185298692,0.0028416008797769177
0.0027602959130217375,-0.013325401807861015,-0.0081648734262314,-0.018988782209237054
-0.0019269219593246456,-0.04806411812000744,-0.027322996468613137,0.00614474517827146
0.00970825655471863,0.029375719225559482,0.019747507667627673,-0.0026872419987014062
-0.0032231430104036063,-0.019936866061057934,-0.01736355718148097,0.0050827265101691665
-5.486005292487661e-05,-0.006939878937821886,0.0005089295304354646,0.002132612075389506
0.007892586821005798,0.01741565799639444,0.013171413599801118,-6.100587719204409e-05
-0.0023927480714920346,0.014173825917289662,0.005052317141959861,-0.0024322639828294745
0.0028345831622316187,-0.015946885013007228,-0.003968579785185833,-0.0029869695310408284
-0.005489995652194879,-0.015622002627751375,-0.008795553261088829,0.003056928845645235
0.0013117087099276947,-0.01276252271999534,-0.011512228574982908,-0.0031078872207386254
-0.020087296599797022,0.0023984137443966436,-0.011129457757046879,0.0050741158086473614
-0.004846314367596194,0.018578460193107382,0.010184219715267062,-0.0007906084237889743
-0.021606497297661065,-0.030534601679551576,-0.023191106454470534,0.0013395606662889303
0.003718800733685912,0.004656709131903858,0.002665426433536622,0.0038294217159580146
-0.0028499771605223767,0.02324842528304738,0.016167112572928355,0.0
0.01006056066236427,0.020769201193236775,0.01660952430549112,-0.0028464366914575656
0.008432402483858015,-0.004509395683852779,-0.005446380142695273,0.0011540791584967458
-0.006004867330144381,0.006849088794327773,0.007582316670627032,-0.009584927226505502
0.008920516455577454,0.015872381524808077,0.006419816584252613,0.0016492980037192684
-0.0008953758525005462,-0.028131225032812734,-0.009494502385981818,-0.0037340557694776066
0.004872915921881216,0.02132639101070577,0.01773302965372947,-0.01953893929984829
-0.011760774579356315,-0.017847009420043136,-0.014216109672419486,0.005389012032914309
-0.0004512229536247636,0.017298904732098386,0.017407080017445065,-0.007292662016608942
0.0035549310375408982,0.00532326452989329,0.008862385505460812,0.0053996162003655535
0.018161347296547614,0.015279702673970386,0.008929997613585483,-0.0001873562668363027
-0.002871682500567352,0.030870684260476677,0.016087690465602877,0.003185991233372043
-0.015728823528417535,-3.4165014018872064e-05,-0.006526180291989259,0.007159998841504089
0.003094772946095059,-0.008352078321311573,-0.006283587357829967,0.0022882596342084227
0.003646120384284801,-0.0067113905492725,-0.0012357479747832079,-0.0017269000292913228
-0.0034652086045857677,-0.005480722327973919,-0.0006044277840483447,-0.002780920107587459
0.0005047466985432791,-0.016325151204971133,-0.015203348014581008,-0.0037794122624630333
0.0048209014703402,0.0021490781082911248,0.004005996143686019,-0.009515828953470695
0.007531414803434444,-0.0007731624885650712,-0.001893235224242007,-0.003453891415649446
-0.009800687777642758,-3.5186078300664114e-05,0.005485494662288204,-0.010397131976085605
-0.001062475196895396,0.0019704897186434422,0.0033951255935666946,0.006112825189385607
-0.0005037860400700644,-0.014996322014295349,-0.018479808949526055,0.009302815934794761
0.0026323226696718383,0.007808520518848061,-0.003447537980051818,0.006709942836161664
-0.01614344386479838,-0.038986954315496924,-0.034178918592444374,0.0009337101711974771
-0.004144728133141373,0.01748660988372497,0.01016365369079475,-0.009707136741320732
0.004561020978312902,-0.025362780734430435,-0.010424847634463164,-0.009865843023354581
0.009704919089013941,0.0022275840789156565,0.011208140361716135,0.007490359020301485
0.005676996717700833,0.0172975830166211,0.01765623018433593,-0.005801600613071334
-0.0005588578456844351,0.044638142034503,0.02234929144457709,0.02169259739228724
0.022983923404670703,0.026071110124050723,0.019502537336532066,0.0017384215079043752
0.0014213621387162423,0.000747058777517351,-0.00022822408108080783,-0.012084773551402028
-0.04427097823171633,-0.020433379648808314,0.012565531857642531,-0.021015315662990308
0.0033127817282887495,-0.017914723045772907,-0.0014665889314179337,-0.005766958515034171
-0.004326595410341194,0.022369470335292796,0.00742851978046688,0.0036089191244856877
0.006060679556170845,-0.00469342914476556,-0.009700866191291957,0.017017837573027883
0.006819714153532219,0.008772346223897776,0.013844406155273159,-0.0013259281497047803
-5.650127239831271e-05,0.007802634114109974,0.012482559048715425,-0.0024023647886971533
-0.0036691725592956637,-0.003171748213047332,-0.005378275786454334,0.006527960815798872
-0.005722348480656891,-0.007390404271033102,-0.012034731174461744,0.0028962583834433175
-0.0018804594035273237,0.007824686487364563,0.004210074999064339,0.005148457441551901
0.0030257979459697992,-0.006840631571383815,-0.006847816975390497,0.00887005635735183
-0.0196938167555728,3.465328680452018e-05,0.005994564950014825,-0.0045813009195272425
-0.015328336846880064,0.014050063030949467,0.016113589473104373,-0.009952382120572256
-0.0004717367343725076,0.006146133688236244,-0.001541746945215583,-0.0030788855230943213
-0.010146901518740647,0.009214467865465537,0.0027849671144395405,0.009705652594679037
-0.006674981596057172,0.002040075918928297,-0.004427241375814184,-0.0012485713592027547
0.0210595460814611,0.012816162558798139,0.010937375826331808,-0.01474420007517896
0.00752153069206285,0.0012851177686787896,0.002103977806056312,-0.007936648454597517
0.007873502810363364,0.0014153137718344588,-0.00027267717284573667,0.008063931136204294
-0.002835427586930339,0.004075211126207456,0.008617440549051114,-0.01466578260092366
0.014914066598165077,0.005662729070740946,-0.0020545068747337414,0.009021508574751147
0.003487910186290799,0.003384809597915206,0.0029259016282312533,0.004724834971981506
-0.017094017094017144,-0.022641084322913674,-0.008968922935939094,-0.0033052207760785324
-0.001913054093070632,0.004015819138536214,-0.00032692580884075007,0.008863953729023377
0.0018586706605219216,-0.0022147301871582314,-0.0011725779425000304,0.003539378815990535
-0.005507636250083436,0.0072550240654991605,-0.004477240633529167,-0.0027707519999057295
0.013990959829817351,0.010689715025662183,0.013519303618051648,-0.003347616847008794
0.005519095329445722,0.005499432841796326,0.0015694215854391569,-0.0026615732890912236
0.010520363984510617,0.006537743323896894,0.005591936284868204,-0.0026462704893343014
-0.0016974258370123785,-0.0030225695675322184,-0.003992686251362398,-0.002997260400837476
-0.003173869592184575,-0.0018709252819181232,-0.003575367621758474,0.0039657485143387294
-0.007903112071065643,0.002719710413984444,-0.0016856014259751806,0.005161010330952287
0.00664787877129025,-0.005036668295103741,0.0008983629602381527,-0.006909506449666369
0.003985267471422693,0.004413111628859712,0.003890601189030729,0.00395760249129351
-0.003629142996869339,0.01007852368674289,0.008590665820798593,0.00044527479121958535
0.003642361648136694,0.0008953327695417901,-0.00190769194994167,-0.0012712721950123296
0.007655178894261816,3.209488979938335e-05,0.0014271054548946616,0.002163376184222132
0.003714145601823482,0.0024601603525937765,0.005080767136441233,0.0014604756981249079
0.022258360658879317,-0.014119862317015897,-0.01361419702129385,-0.0012047105515690104
0.0029616260665272787,0.00824412588851997,0.006887450631700043,-0.007426582075881427
-0.01624105266038789,-0.01385220604738746,0.005978531280534494,-0.020528212126161183
-0.00233462025122122,0.024191918499016918,0.014857546038489433,-0.008814729798374832
-0.03420993723985433,0.012857887173122196,0.005697491298285673,-0.0032277811984615656
-0.0019614419353504164,-0.014449783385502735,-0.006740768662755747,-0.0016518375802313523
0.006473960214956609,-0.0015904825014377844,0.0002111344829702766,-0.000794331917724489
-0.004307374345463466,0.006753317304205808,0.002692932633496792,0.011262001095589724
-0.0005190998467168306,-0.00534726379024375,-0.0035018112831863846,-0.009367391437438477
-0.012407628760563338,-0.007921329603818306,-0.0072926807360121915,0.003967955906688747
0.00847307255811236,0.01459006417689701,0.007851809710950564,0.003227565695729462
0.016282289539807593,0.0232608752764496,0.013838779906632181,0.0009842110877320565
-0.0006271772092728556,0.007999635889507584,0.0009114893774000432,-0.00701838432874391
-0.007873145210082533,-0.002880408303062798,-0.003539320023977166,0.0032373289792229087
0.0008626173693986328,0.008266186872852854,0.003943853661222185,0.011784688483958083
-0.0024705999829396363,0.0014628960466682717,-0.0015609228095826433,-0.001886679472197561
-0.006335623059913753,-0.02787660016079463,-0.024440328737599937,0.002543137489249281
0.0009273614616172043,0.00591684829575545,0.008600232600105118,-0.005528255815421268
-0.0004053281700162614,-0.021038367887061593,-0.02001971432031391,-0.0060165166562773376
0.009385291185094458,0.02498725737460683,0.01664542608876829,0.0011592008135687948
-0.012167796413785958,0.016314220402770863,0.014140134092706313,-0.0064471136500122705
-0.0015106298641213156,-0.003967032998711373,0.0007863996590806721,-0.008872944864143917
-0.021530474690833024,0.011826652411667027,0.011365976741788186,-0.0026719455551066362
0.009872160109213546,0.0033911847502996473,0.003935600590357025,-0.008374018740139322
0.010070118005137685,0.0067000568814483685,0.007222015398454573,0.004391111885069909
0.0032649110578624185,-0.0002100215486828816,-0.0006659421583107283,0.0007401224739698176
0.0036611162023989507,-0.0022789056494540993,-0.00043529710119183385,0.006653823235277967
-0.008685078696598514,0.0054997318265657125,0.0016150487787927048,-0.005475392882061114
-0.0030372306060941767,0.0055889811957716695,0.004939611357053675,-0.012419546207984689
-0.014353488272303538,-0.002704744913009427,-0.0008660461324648816,-0.01522632655155598
-0.011352850687983307,-0.004798245560529657,0.000229546983554485,0.006350236401404974
-6.0088418961767864e-05,-0.004372263092391027,-0.004256129344226034,-0.004046521670257319
0.004148551901348441,-0.004360968108970464,-0.0017659420358556721,-0.013292174771368348
0.014969164015496528,-0.02592009566961262,-0.007691924298965147,-0.007607966955189949
-0.0023007456922117253,-0.002977241116590368,0.001214607201621254,-0.0028835317554009032
-0.0007095264939214196,0.008243106054781402,0.011019382560619073,-0.006560317599903831
-0.018816524708764826,-0.03486255037630559,-0.024095711094796135,-0.016330401717583598
-0.024182906697045592,0.004187757608088427,-0.005152741805501959,0.03305887016871489
-0.0017304170540851649,0.030081822187492557,0.024240053345647494,-0.013207032913884476
0.005447934683729505,-0.016038727726084057,-0.007803048011986502,7.054437441333938e-05
-0.011021541189334294,-0.029020039167143907,-0.013245481303145956,-0.010845845550365274
-0.009836893780889033,-0.016367005666289347,-0.012374905029238992,-0.006449700865095442
0.0006288110395962221,0.01506094392835533,0.018396463512524663,0.0019471281508678384
-0.010368190918767173,-0.02831429783550543,-0.0049788196151393516,-0.007774538512219986
0.02127113294736649,0.03944140613846048,0.014277447831163581,0.013857450593591114
0.005098279923459348,-0.0028544200335182124,0.0062245148599655575,0.0020039103067299724
-0.000866011298261804,0.02303097985328595,0.010139536323991338,-0.00721318465742482
-0.00018572795011984056,-0.008112081910276125,0.0013466534794699392,-0.021221262678640218
0.004396503999798185,0.01068274889815779,0.005963526868023594,0.005879341426259677
0.0009248406787658592,0.005489001603147914,-0.0012613681705695434,-0.004018663103779518
0.00714498527693741,0.004117457495288246,0.003409904239171313,-0.007482840588254325
-0.005810023730399405,-0.030630514660570207,-0.014549583218975148,-0.010126335675656128
0.004183119739068708,0.003525104081084418,-0.0018505218163367143,0.006198083627436901
-0.0014702614866924923,0.01875325037838116,0.007985108647377226,0.011205571237308476
-0.007300628474884996,-0.004362731391027386,-0.007870583065337722,0.009027033136820517
0.0034608341081703298,-0.016865372048168292,-0.0050836563468442675,0.005381718484162468
-0.003633653726877295,-0.001731340694976491,0.005625485562591459,-0.007885161560787557
0.0028434090575977233,0.014999999999999902,0.016114889384062803,-0.0034999169145610853
-0.011896005111092234,-0.00028461959496439704,-0.0005049151038764021,-0.008488342207008337
-0.017091823816998808,-0.0050334274371767185,-0.002652989618377344,0.005239977055252032
0.015167857324082767,0.015303235313068209,0.004053353244019453,-0.005579589529129403
0.012628087827510459,0.01704645619500833,0.010799135534926174,0.016596868289386446
-0.0003704010382533651,0.019964691477713403,0.014353083555407098,-0.004363024753581746
0.00802867506459215,-0.0006947797570018288,-0.0005906783779550118,0.006792568657733256
-0.002818323186048577,0.0024182103722298898,0.001157435529650197,-0.006964905736772442
0.01075202788807239,0.010433749870320197,0.004746782037463815,0.008256055852613464
-0.00753747660190629,0.0060581528616749925,0.007269975857127964,-0.003623339532459746
-0.006063609158189043,-0.001305250789218726,0.0003647105355288893,-0.0004362048175632349
0.007086479573175097,0.011673219353233844,0.0029636909950689905,0.0074931656933208135
-0.004344315528953313,-0.01200811614477948,-0.0034152247018098825,-0.003177054712602101
0.016162763416190717,0.015155455703322662,0.010742653898890397,0.016734919229621115
0.006047777218550321,0.0011709607263270527,0.003342342362869566,-0.007766732291500822
-0.0027652942409929215,-0.009151867093248667,-0.0049132582012993975,-0.0028722167003220056
0.0035565515706876827,-0.007288376098023908,-0.007321404429136424,0.004609183875109668
0.009911155680072392,0.008560673344661263,0.009461913333389305,0.0020074385610207024
-0.006483147356353358,-0.012054757852391962,-0.00913299634874909,0.004363644235699793
-0.003831414124593202,0.012589781763668872,0.010842310801866706,-0.002350674430316002
0.002644245538133694,0.006510929622960182,0.002087700677650073,-0.0014279052925307845
-0.002517371003141977,-0.004332209387205466,-0.00021540038416845153,-0.00872351598898391
0.002944390689552989,-0.0033806849883329937,-0.0002872884749584026,0.0006492326120892677
-0.004133978948338446,0.0035987413589020356,0.006372575957620308,-0.0029554668489585323
-0.0033690142851713345,-0.0065545001171123385,-0.006570481008152607,0.0023134929180024244
0.012978352341882271,-0.005325666373551363,0.002156778411200211,0.0006001559475590224
-0.007329692780131181,-0.017995656714301367,-0.006169354448051334,0.006785684069118059
0.004142168530566259,-0.003362595339498675,0.00031281576880792805,0.001649250997489471
0.01667957921247054,0.007537532830474314,0.007985585581054222,0.0016465994425751695
0.00899681760120985,0.00811434280454093,0.007278137502890747,-0.004931422269307761
0.0030305045955998366,-0.02525424515088248,-0.009902328994463971,-0.010127329677486974
0.000174300035968189,-0.0013814261414866191,-0.008924980022989693,-0.005659547103909812
-0.009933813872024522,-0.025882904524604733,-0.021245355884145445,-0.010507834299485874
0.004107329913244362,0.007731321134292202,0.012012681714105966,0.0015488551597597766
0.009115862292308208,0.02207665211512677,0.015355371608594126,0.009351165476148005
0.011639321781340195,-0.006066254471093879,-0.002544447832858343,-0.0021155352216072343
0.001946172546249958,-0.00675082064818,-0.008615629861645435,-0.0025587937999995702
0.000685616890880425,0.0011484156704524295,-0.002621967992573193,-0.002418528392336139
0.004567270124640199,0.019343331783007178,0.010758161031719782,0.008228929635561544
0.0004545724551812125,-0.005534653050614957,-0.0008185974256825768,0.0032061828034914974
0.001761036294059215,0.016819268807972243,0.01019415487977926,0.003704371564935194
0.009072814229376336,0.001383363285555328,-0.002218637002939561,0.009263237380614964
-0.0017420486873281904,0.0034836169889440605,0.0019842759470896087,-0.0017208516568308907
0.00039409662496781017,-0.0037411701326058866,0.0005249683950780959,-0.00402271309807023
0.003770176937892389,0.0031542895276719385,0.0017886940787625871,-0.0015866240309005963
-0.0026909461441234628,-0.003323866662234165,-0.0008807317183214813,-0.0002240688566824689
0.004890446350902078,0.0019530655759483206,0.001572497695014441,0.002315337346679547
-0.019578228541437537,-0.010405853169813128,-0.0037114153774517877,-0.003753667593957233
0.010783359066451448,0.01696982033389971,0.009145972984041961,0.013694826349345712
0.0040076283608136976,0.002979638605201451,-0.0009698792344170482,-0.0030737297622887017
